hole_ID,depth_from,depth_to,code,code_long,code_description
TS085,34.47,35.5,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS085,35.5,35.99,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS085,35.99,37.52,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS085,37.52,39.04,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS085,39.04,40.57,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS085,40.57,42.09,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS085,42.09,43.62,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS085,43.62,45.14,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS085,45.14,46.66,TSSX,Tom Massive Sulphides,Tom Massive Sulphides; massive sphalerite-galena-pyrite greater than fifty percent with some laminated textures
TS085,46.66,48.19,TSSX,Tom Massive Sulphides,Tom Massive Sulphides; massive sphalerite-galena-pyrite greater than fifty percent with some laminated textures
TS085,48.19,49.71,TSSX,Tom Massive Sulphides,Tom Massive Sulphides; massive sphalerite-galena-pyrite greater than fifty percent with some laminated textures
TS085,49.71,51.24,TSSX,Tom Massive Sulphides,Tom Massive Sulphides; massive sphalerite-galena-pyrite greater than fifty percent with some laminated textures
TS085,51.24,52.76,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
TS085,52.76,54.29,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
TS085,54.29,55.82,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
TS085,55.82,57.34,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
TS086,29.122,34.5,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
TS086,34.5,34.658,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
TS086,34.658,36,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS086,36,37.5,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS086,37.5,39,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS086,39,40.5,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS086,40.5,42,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS086,42,43.6,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS086,43.6,45.1,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS086,45.1,46.6,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS086,46.6,48.1,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS086,48.1,49.7,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS086,49.7,51.2,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS086,51.2,52.7,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS086,52.7,54.2,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS086,54.2,55.8,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS086,55.8,57.3,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS086,57.3,58.742,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS086,58.742,58.8,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS086,58.8,60.3,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS086,60.3,61.8,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS086,61.8,63.4,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS086,63.4,64.9,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS086,64.9,64.966,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS086,64.966,66.4,TSSX,Tom Massive Sulphides,Tom Massive Sulphides; massive sphalerite-galena-pyrite greater than fifty percent with some laminated textures
TS086,66.4,67.9,TSSX,Tom Massive Sulphides,Tom Massive Sulphides; massive sphalerite-galena-pyrite greater than fifty percent with some laminated textures
TS086,67.9,69.5,TSSX,Tom Massive Sulphides,Tom Massive Sulphides; massive sphalerite-galena-pyrite greater than fifty percent with some laminated textures
TS086,69.5,70.119,TSSX,Tom Massive Sulphides,Tom Massive Sulphides; massive sphalerite-galena-pyrite greater than fifty percent with some laminated textures
TS086,70.119,71,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
TS086,71,72.5,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
TS086,72.5,74,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
TS086,74,74.565,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
TS087,33.7,35.2,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
TS087,35.2,36.7,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS087,36.7,38.2,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS087,38.2,39.7,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS087,39.7,41.2,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS087,41.2,42.7,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS087,42.7,44.2,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS088,56.7,58.2,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
TS088,58.2,59.7,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
TS088,59.7,61.3,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
TS088,61.3,62.8,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
TS088,62.8,64.3,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
TS088,64.3,65.9,TSBF,Tom Black Facies,"Tom Black Facies Mineralization; laminated sphalerite, black cherty mudstone, and pyrite"
TS088,65.9,67.4,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS088,67.4,68.9,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS088,68.9,70.4,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS088,70.4,72,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS088,72,73.5,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS088,73.5,75,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS088,75,76.5,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS088,76.5,78,TSGF,Tom Grey Facies,"Tom Grey Facies Mineralization; laminated barite-sphalerite (white to cream)- cherty mudstone and pyrite, minor galena"
TS088,78,79.6,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS088,79.6,81.1,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS088,81.1,82.6,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS088,82.6,84.2,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS088,84.2,85.7,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS088,85.7,87.2,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS088,87.2,88.7,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS088,88.7,90.2,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS088,90.2,91.8,TSPF,Tom Pink Facies,"Tom Pink Facies Mineralization; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS088,91.8,93.3,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
TS088,93.3,94.8,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
TS088,94.8,96.3,TSFM,Tom Footwall Mineralization,"Tom Footwall Mineralization; catch-all term for irregular mineralization that typically underlies the massive sulphide or pink facies at Tom; breccia, veining, to laminated sphalerite and or galena and or pyrite"
TS089,62.5,64,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS089,64,65.5,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS089,65.5,67.1,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS089,67.1,68.6,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS089,68.6,70.1,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS089,70.1,71.6,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS089,71.6,73.2,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS089,73.2,74.7,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
TS089,74.7,76.2,TELW,Tom East Laminated West Limb,"Tom East Laminated Sulphides; synform west limb; laminated red to pink to cream colour sphalerite, galena, pyrite, cherty mudstone, and barite"
